Site_ID,Date,Time,Latitude,Longitude,Air_temp,Cloud_perc,Wind_km.hr,Field_team,Secchi_m,Depth_m,Max_depth_m,DO_calibration_perc,Surface_temp,Surface_DO_sat,Surface_DO_mg.L,Surface_cond,Surface_sal_ppt,Surface_pH,Deep_temp,Deep_DO_sat,Deep_DO_mg.L,Deep_cond,Deep_sal_ppt,Deep_pH,TDS_mg.L,YSI_atm,Core_length_cm,Sediment_depth,Bottle1_temp_in,Bottle1_temp_out,Bottle2_temp_in,Bottle2_temp_out,Tows,Floating_chamber,Chl_total,Chla,Surface_NH3_mg.N.L,Surface_SRP_mg.P.L,Surface_Nitrate_Nitrite_ug.N.L,Surface_TP_mg.P.L,Surface_TN_ug.N.L,Surface_DIC_mg.L,Surface_DIC_uM,Surface_DOC_mg.L,Surface_DOC_uM,Surface_DIN_ug.N.L,Surface_NP_ratio,Surface_TN_TP,Deep_NH3_mg.N.L,Deep_SRP_mg.P.L,Deep_Nitrate_Nitrite_ug.N.L,Deep_TP_mg.P.L,Deep_TN_ug.N.L,Deep_DIC_mg.L,Deep_DIC_uM,Deep_DOC_mg.L,Deep_DOC_uM,SO4_mg.L,Alk_mg.L,Chloride_mg.L,MC_ug.L,pCO2,CO2_uM,CO2_uM_error,pCH4,CH4_uM,CH4_uM_error,pN2O,N2O_nM,N2O_nM_error,d15N_bulk,d13C_bulk,mgN_bulk,mgC_bulk,PercentN_bulk,PercentC_bulk,Sediment_C_N,d15N_org,d13C_org,mgN_org,mgC_org,PercentN_org,PercentC_org,Sediment_C_N_org,d15N_bulk_POM,d13C_bulk_POM,ugN_bulk_POM,ugC_bulk_POM,PercentN_bulk_POM,PercentC_bulk_POM,C_N_POM,d2H,d18O,EtoI,Regime,Water_source,Residence_time,Water_class,d_excess,delI18O,delI2H,Inflow,Land_use,Age_years,B_F_max,B_F_min,Rn_dpm.L,Elevation_m,Area_m2,Perimeter_m,Volume_m3,SI,General_comments
56B,2018-09-26,10:10:00,49.98273,-105.30236,12.6,100,4,"RR, NB",0.28,1.4,1.4,118.6,7.1,79.52,9.5,4929,2.64,9.3,7,77.1,9.21,4929,2.64,9.31,2785.92442,698,NA,NA,7.1,7.2,7.1,7.1,2,N,57.56558436,50.62111404,0.59,0.23,75.17,0.27,3640,39.407,3281.182348,39.587,3296.169858,665.17,15.826,13.481481481481481,NA,NA,NA,NA,NA,NA,NA,NA,NA,2473.27,250.18,87.37,0.130598226,68.53725396,3.608145163,0.293965303,24.81111561,0.045428146,0.001500532,0.279367345,11.27666159,0.192482157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.476398896,-25.58873378,39.37710247,225.156635,0.656285041,3.752610584,6.670951502,-77.7,-6.5,0.457402381,NA,rain,NA,NA,NA,NA,NA,NA,Grassland,NA,9.16e-5,0,NA,702,13500,586,17979.612,NA,"van dorn used instead of pump, spc used instead of cond"
23A,2018-09-27,13:36:00,50.48923,-104.50234,7.3,95,11.6,"SE, JW",0.15,1.3,1.25,95.9,7.6,108.3,12.92,147.6,0.11,9.31,7.2,106.1,12.77,146.8,0.11,9.17,74.9116154,712.3,NA,NA,7.6,7.2,7.6,7,3,N,327.5568863,306.2263103,0.05,0.01,9.26,0.05,1660,24.57,2045.795171,19.244,1602.331391,59.26,166,33.199999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.03,20.52,0.079236449,179.4014824,9.807620467,3.592361917,74.60234749,0.14427457,0.020265738,0.269609856,11.07911861,0.019149539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.125284551,-24.33111123,121.0139334,698.9073234,2.016898889,11.64845539,6.737999953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17432e-4,-1.08581e-4,NA,600,1875,168,1794.351,NA,shoreline indicates there may be groundwater contribution
32A,2018-09-27,10:54:00,50.43913,-103.6713,7.5,95,5.9,"SE, JW",0.2,1.5,1.5,80.3,6.5,7.4,0.87,1890,1.35,8.82,6.3,1.4,0.15,1681,1.35,8.85,1039.672845,710,NA,NA,6.5,5.7,6.5,5.7,1,N,41.03610537,18.7283448,2.01,0.72,17.3,0.8,5640,77.767,6475.187344,38.127,3174.604496,2027.3,7.833,7.049999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200.67,403.94,61.07,0.101664655,343.2291121,19.27469105,0.807934246,1077.394242,2.112308137,0.230851091,0.281928756,11.94067157,0.179584518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79085532,-23.48157735,22.81736716,180.2407594,0.380289453,3.004012657,9.21582602,-72.7,-4.96,0.835457743,NA,rain,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,7.43e-5,0,NA,609,650,100,657.375,NA,NA
32B,2018-09-27,11:50:00,50.44349,-104.65914,6.4,95,2.9,"SE, JW",0.56,1.3,1.25,90.1,6.7,96.1,11.67,1411,1.11,8.72,6.3,71.6,8.76,1400,1.12,8.59,767.0032412,709.1,NA,NA,6.7,6.5,6.7,6.5,3,N,93.96118155,90.02100883,0.12,0.52,6.4,0.58,2540,55.543,4624.729392,28.791,2397.25229,126.4,4.885,4.379310344827586,NA,NA,NA,NA,NA,NA,NA,NA,NA,900.35,285.62,41.47,0.05994156,361.6750301,20.20002349,2.107278379,81.62716817,0.159623305,0.010180814,0.520427931,21.88166478,1.363549038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.87820325,-40.89741644,74.72394447,425.9679661,1.245399074,7.099466102,6.65064767,-67.6,-3.64,1.242140726,NA,rain,NA,NA,NA,NA,NA,NA,Grassland,NA,2.91429e-4,0,NA,624,800,116,822.861,NA,NA
32C,2018-09-27,09:59:00,50.44157,-103.67523,3.5,100,13.4,"SE, JW",1.6,1.7,1.5,119.8,6.4,78.1,9.51,2199,1.79,8.98,6.3,71.1,8.67,2177,1.77,8.99,1215.945686,709.9,NA,NA,6.4,5.1,6.4,5.1,2,N,7.284688688,5.417135438,0.08,0.06,12.58,0.13,2830,46.541,3875.187344,31.373,2612.2398,92.58,47.167,21.76923076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,1445.79,279.01,73.48,0.089879119,171.0610021,9.572147393,2.806087676,56.76889841,0.110526157,0.021969753,0.283649277,12.0231498,0.009793887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62,-3.48,0.925048664,NA,rain,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,7.14e-5,0,NA,609,600,144,1768.119,NA,"wl down from last sampling, cows and horses have direct access, atm sample from 32B was accidently put in the same vial as atm from 32C"
14A,2018-09-28,10:57:00,51.04644,-104.65128,5.4,5,11.5,"RR, HH",0.37,3.2,3,101.3,6,81.2,9.55,3562,3.01,8.62,6,66.6,8.08,3561,3.02,8.68,1996.969756,719.9,NA,NA,NA,NA,NA,NA,NA,N,124.9919007,116.6943302,0.65,1.82,82.43,1.83,5820,99.942,8321.565362,53.38,4444.629475,732.43,3.198,3.180327868852459,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.36,551.9,86,0.085167687,510.2902633,28.515603810000002,0.549108176,99.68333477,0.191051931,0.002555568,0.355894494,15.41005142,0.145333044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.567421205,-33.8647117,45.75778612,238.6054998,0.762629769,3.97675833,6.083622192,-65.1,-4.6,0.605649142,NA,rain,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,NA,NA,NA,548,1000,182,4230.144,NA,NA
14B,2018-09-28,09:45:00,50.99506,-104.68568,4.2,0,4.7,"RR, HH",0.48,1.8,1.5,87.1,5.9,91.5,11.52,716,0.56,9.36,5.6,90.6,11.34,715,0.56,9.22,371.9736488,718.7,NA,NA,NA,NA,NA,NA,NA,N,32.68648854,27.53286956,0.07,0.16,18.25,0.21,2430,39.222,3265.778518,29.123,2424.89592,88.25,15.188,11.571428571428573,NA,NA,NA,NA,NA,NA,NA,NA,NA,439.64,236.96,20.23,NA,98.47140355,5.76438498,1.717556091,21.4841934,0.043791214,0.003074557,0.295039856,13.00911135,0.225687602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19931357,-26.57323688,38.41557362,177.4409068,0.64025956,2.957348447,5.388814268,-80.1,-7.02,0.446947767,NA,rain,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,NA,NA,NA,563,1450,190,2446.596,NA,"ph fluctuating more than normal, ice forming off shore"
24B,2019-08-15,12:55:00,52.62556,-104.65647,24.7,40,9.7,"AK, SC",0.18,1,1,90.9,20.3,111.6,10.1,302.5,0.16,9.1,17.7,37.1,3.91,294.7,0.16,9.06,155.1705265,691.5,NA,NA,NA,NA,NA,NA,2,N,159.4619487,141.7180813,0.29,0.62,237.55,0.73,2760,41.737,3475.187344,33.654,2802.164863,527.55,4.451612903,3.780821917808219,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,180.45,9.76,NA,111.0109759,3.911832478,0.176126844,28965.67987,40.48498509,1.198649909,0.290884177,7.54479424,0.043056671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.875,-20.47,60.254999999999995,292.905,1.005,4.88,5.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,0.012745704,0.003621085,4.56,NA,NA,NA,NA,NA,"Surroundin very dry, radon collected at 13:55"
22C,2019-08-09,10:23:00,50.27657,-103.71396,21,5,1.9,"MM, RR",0.27,1.2,1.2,87.4,15.7,2.4,0.23,823,0.5,7.6,15.2,0.6,0.06,821,0.5,7.05,433.2578269,707,NA,NA,15.7,17.1,15.7,17,2,N,179.4414933,147.8274875,0.05,0.48,694.2,0.53,1840,45.915,3823.064113,21.662,1803.663614,744.2,3.833333333,3.4716981132075473,NA,NA,NA,NA,NA,NA,NA,NA,NA,395.15,170.17,9.26,NA,7738.852544,319.8405491,8.567137561,22968.38288,36.09647536,1.350441646,0.078748309,2.41109171,0.221653401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.85,-35.935,43.92,228.56,0.735,3.81,6.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001229326,0,15.73,NA,NA,NA,NA,NA,"Layer of macrophytes on top of water, radon collected at 10:40"
67A,2019-08-07,11:27:00,50.27657,-103.71396,18,0,9.7,"AK, MM",0.38,1.7,1.7,80.3,19.7,41.3,3.8,714,0.39,7.92,18.4,7,0.66,706,0.4,7.6,370.9316999,705.2,NA,NA,19.7,18.9,19.7,19.2,2,N,76.17426733,58.05315933,0.07,7.5,5535,7.7,10900,89.588,7459.450458,39.162,3260.782681,5605,1.453333333,1.4155844155844155,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.73,345.9,21.21,NA,4234.786262,154.7121454,2.637929581,19795.43873,28.51899428,0.54490064,0.320203476,8.615287842,0.051044376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crop,NA,0.002344885,3.98149e-4,NA,NA,NA,NA,NA,NA,Radon collected at 11:34
4H,2019-08-09,13:12:00,50.3385,-104.6526,30.7,5,9.6,"MM, RR",0.26,1.3,1.3,97.1,18,535,4.98,215.1,0.12,8.61,15.9,2,0.2,198.4,0.11,8.04,109.7224813,707.4,NA,NA,18,19.3,18,18.3,2,N,138.9967143,128.442394,0.0087,0.04,230.72,0.06,1180,33.812,2815.320566,16.912,1408.159867,239.42,29.5,19.666666666666668,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,130.74,5.68,NA,1072.873544,41.41334425,3.296717051,16904.39082,25.34962231,4.062352609,0.109950964,3.134530932,0.147026253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8100000000000005,-35.2,43,209.85500000000002,0.715,3.5,5.6899999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crop,NA,0.005855262,0.001283955,4.41,NA,NA,NA,NA,NA,"Radon collected at 1:29, surrounded by cattails, alot of bugs (dragon flies)"
57A,2019-08-23,08:45:00,52.41585,-107.9313612,17.1,100,1.6,"AK, SC, RR",0.2,0.9,0.9,91.8,15.5,55.7,5.57,154.6,0.09,8.32,14.9,45.3,4.57,148.9,0.09,7.68,78.50781955,698.9,NA,NA,15.5,15.8,15.5,15.5,3,N,33.24028714,34.23481143,0.53,0.00616,17.02,0.02,1800,24.622,2050.124896,23.273,1937.801832,547.02,292.2077922,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,93.9,6.69,NA,1252.973076,51.61469255,2.611989289,14560.73169,22.78221729,0.529686086,0.22650723,6.918310058,0.021680514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5150000000000001,-26.025,36.47,141.635,0.61,2.3600000000000003,4.529999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,0.001210948,9.86009e-4,4.25,NA,NA,NA,NA,NA,NA
64B,2019-08-19,12:55:00,50.77323,-107.94032,23,0,1.7,"SE, SC, Linn",0.33,2.1,2.1,92.3,18.5,56,5.1,173,0.09,9.15,14.4,0.8,0.08,266,0.16,7.43,87.97660039,699.1,NA,NA,18.5,17.8,18.5,16.7,1,N,112.6671353,96.91295483,0.21,0.03,450.52,0.04,2060,24.71,2057.452123,27.471,2287.34388,660.52,68.66666667,51.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,98.79,8.33,NA,95.96593155,3.606730079,0.319129897,13680.46404,20.06613737,0.388237698,0.200895211,5.572394134,0.061709679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41,-22.98,55.22,272.34,0.92,4.54,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,0.008022492,8.97828e-4,3.19,NA,NA,NA,NA,NA,"Floating clumps of algae, macrophytes on all edges of dugout"
8C,2019-08-12,12:43:00,50.27657,-103.71396,18.9,100,0,"RR, AK, CD",0.035,0.8,0.8,101.3,18.1,107.1,9.71,512,0.29,9.2,16.4,0.6,0.06,515,0.3,8.52,265.0712934,714.7,NA,NA,18.1,17.4,18.1,18.2,1,N,1514.661155,1237.873055,0.5,0.03,1580.5,0.3,6125.7,63.651,5299.833472,49.885,4153.621982,2080.5,204.19,20.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,271.41,36.8,NA,435.2772754,16.91052437,5.420785693,10167.00905,15.35461892,2.71695544,0.05550253,1.591933895,0.264135377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.85,-21.185000000000002,101.05000000000001,571.27,1.685,9.52,6.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,0.005563805,6.57728e-4,6.24,NA,NA,NA,NA,NA,Gross. Cows have access
60A,2019-08-20,08:56:00,51.67179,-107.29442,15.6,0,2.1,"SE, SC, Linn",0.1,0.1,0.1,107.6,11.3,46.3,5.06,431.2,0.29,8.93,11.3,46.3,5.06,431.2,0.29,8.93,222.5994471,720.2,NA,NA,11.3,12,11.3,12.4,0,N,13.67105221,10.86725648,0.13,0.04,77.49,0.08,2870,22.241,1851.873439,41.114,3423.313905,207.49,71.75,35.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90.08,130.63,NA,94.07530665,4.571521645,0.294644046,4425.668717,7.861932013,0.241830226,0.088593652,3.214223182,0.098632734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,NA,NA,51.12,NA,NA,NA,NA,NA,"Sampled wading in, sumerged macrophytes. Lots of zoops in GHG bottle and water mites. Lots of snails, water boat bugs and water mites"
4D,2019-07-25,09:16:00,50.35272,-104.5743,18.2,5,6.9,"MM, RR",0.36,1.64,1.64,84.4,19,63.1,5.85,171.9,0.09,8.9,16.6,0.8,0.08,335.1,0.19,6.48,87.4099,707.8,NA,NA,19,19.1,19,18.6,1,Y,30.66698217,28.3397895,0.09,0.02,34.72,0.05,1430,29.386,2446.794338,20.926,1742.381349,124.72,71.5,28.599999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18,98.84,4.8,NA,102.3759207,3.837826117,0.2706249,5236.906911,7.696519872,0.26317226,0.194066951,5.365331887,0.047898192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.68,-25.67,30.355,112.68,0.505,1.875,4.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crop,NA,0.004146542,0.001895772,9.11,NA,NA,NA,NA,NA,NA
26A,2019-08-15,13:44:00,49.26145,-108.40921,18.1,10,13.5,"SE, MM",1.29,2.3,2.3,78,19.7,15.5,1.49,383.9,0.21,7.75,16.5,0.8,0.08,368.5,0.21,7.25,197.7697678,678.4,NA,NA,19.7,20.2,19.7,20.8,1,N,2.871692111,0.828962611,1.35,0.75,1127.6,0.93,5515.9,51.676,4302.74771,35.727,2974.771024,2477.6,7.354533333,5.931075268817203,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,214.07,9.91,NA,3538.061858,124.4506005,2.289473236,5123.252389,7.108510027,0.618759286,0.322023058,8.343935799,0.112787806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.095,-28.025,31.46,185.66000000000003,0.525,3.09,6.890000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,0.007203697,0,4.76,NA,NA,NA,NA,NA,Channel between 26A and 26B that would connect them if the water was a few inches higher
4A,2019-07-26,09:30:00,50.33816,-104.48395,18.2,100,12.7,"MM, SC",0.5,2.3,2.3,99.8,19.6,45.9,4.21,234,0.12,7.74,19.3,30.5,2.81,233.9,0.12,6.9,119.5184343,709.8,NA,NA,19.6,18.7,19.6,19,NA,Y,67.14276277,59.19850715,0.05,0.07,65.85,0.11,1370,37.44,3117.402165,20.611,1716.153206,115.85,19.57142857,12.454545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.84,134.81,5.24,NA,3805.269214,140.5165812,4.586827529,4752.227888,6.91687575,0.4938716,0.257431007,7.00435522,0.078252951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22,-33.65,42.95,233.01999999999998,0.72,3.88,6.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crop,NA,7.85819e-4,0,4.67,NA,NA,NA,NA,NA,"Catails on North side, bush/trees on South side, lots of birds, lots of submerged macrophytes"
4C,2019-07-26,11:27:00,50.33742,-104.50426,20.6,95,11.6,"MM, SC",0.49,0.95,0.95,91.5,20.4,132,11.78,277.1,0.15,9.97,18.7,11.6,1.09,258.9,0.14,9.29,141.9257944,710.3,NA,NA,20.4,20.5,20.4,20.3,NA,N,147.3387788,143.9527078,0.31,0.12,32,0.15,1570,24.779,2063.197336,21.618,1800,342,13.08333333,10.466666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.89,138.62,12.56,NA,76.20929869,2.750604991,0.292078914,4367.47246,6.258160299,0.13985607,0.245765513,6.528286647,0.049909646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9649999999999999,-20.005000000000003,54.7,303.415,0.91,5.0600000000000005,6.470000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crop,NA,0.003639818,0.001546372,5.11,NA,NA,NA,NA,NA,"Lots of submerbed vegetation, found depth with paddle, cattails around dugout"
58B,2019-08-22,13:18:00,52.63776,-107.45093,24.9,95,10.7,"AK, RR, SC",0.35,1,1,112,16.8,83.5,8.11,510,0.3,8.62,15.2,44.4,45.4,491,0.3,8.48,264.0198133,706.5,NA,NA,16.8,18.4,16.8,17.8,2,N,65.06546533,57.67495383,0.47,0.00742,641.82,0.06,5600,72.816,6062.947544,70.103,5837.052456,1111.8200000000002,754.7169811,93.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,360.59,18.93,NA,512.6994007,20.48385013,0.18197029,3796.708447,5.827671886,0.332729848,0.239315974,7.072871132,0.323456234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.2,-20.64,109.71,947.1,1.83,15.79,10.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,0.004712638,0.001328908,NA,NA,NA,NA,NA,NA,Beavers. 58B-3 not pressurized properly
59D,2019-08-23,09:07:00,52.65966,-107.37453,15.4,0,2.2,"SE, MM",0.38,1.9,1.9,101.2,15.6,29.6,2.92,588,0.35,7.88,15.2,29,2.9,583,0.35,7.85,305.0037898,712.1,NA,NA,15.6,15.9,15.6,16.4,2,N,12.1540375,3.602426667,0.03,0.11,3520.7,0.17,8346.4,82.589,6876.686095,39.453,3285.01249,3550.7,75.87636364,49.096470588235285,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,359.39,20.2,NA,3449.052384,144.1290279,0.372090078,3148.740907,5.00010373,0.179943127,23.26750069,720.561706,13.0731121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,6.14659e-4,3.01581e-4,6.87,NA,NA,NA,NA,NA,NA
45B,2019-08-06,11:53:00,50.41843,-104.59267,23.3,80,11.7,"AK, MM",0.5,0.9,0.9,88.7,22.6,103.7,8.9,269.6,0.13,8.9,21.9,92.3,8.23,264.4,0.13,8.93,138.020251,705.1,NA,NA,22.6,22.2,22.6,22.4,1,N,50.81522243,43.18128457,0.05,0.00271,53.5,0.03,991.92,34.429,2866.694421,16.07,1338.051624,103.5,366.0221402,33.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,130.02,10.72,NA,121.1931531,4.077926039,0.164717728,3468.450414,4.726766717,0.147520737,0.228823649,5.649953008,0.045624106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.195,-19.97,50.769999999999996,411.265,0.845,6.855,9.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,0.005401796,4.57061e-4,NA,NA,NA,NA,NA,NA,YSI batteries replaced before sampling
57B,2019-08-23,09:51:00,52.64002,-107.4598,18.3,0,1.5,"AK, RR, SC",0.82,1,1,97.8,16.3,76.9,7.48,387.8,0.22,8.41,15.8,68.6,6.88,379.4,0.22,8.38,199.8154041,698.8,NA,NA,16.3,16.5,16.3,16.8,1,N,18.1398255,13.02811117,0.63,0.03,112.01,0.06,2500,59.883,4986.094921,27.933,2325.811823,742.01,83.33333333,41.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,267.72,6.08,NA,711.1910354,28.55267547,0.787505675,3064.062191,4.705319899,0.066736734,0.255957489,7.608307857,0.261086239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,NA,28.81,188.02,0.48,3.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,0.001283955,6.30634e-4,NA,NA,NA,NA,NA,NA,Dark green floating patches of algae with light blue spots
66C,2019-08-02,10:33:00,50.13326,-103.85594,27.1,0,11,"SE, MM, HJ",0.4,2,2,81.6,22,165.8,14.48,365.9,0.18,9.07,16.8,0.9,0.09,386.4,0.22,7.03,188.333031,710,NA,NA,22,22.3,22,22.2,2,Y,362.4783287,352.0092588,0.07,0.1,1872,0.14,2748.3,46.524,3873.771857,20.728,1725.895087,1942,27.483,19.630714285714284,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.35,191.3,9.91,NA,179.310689,6.177737598,0.868282599,3071.480522,4.262280096,0.159667049,0.277466834,7.019894147,0.049014999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.745,-23.365000000000002,87.33,492.46000000000004,1.455,8.21,6.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Grassland,NA,0.007689131,0.003505281,4.62,NA,NA,NA,NA,NA,Water level looks down- approximately 1 m from last year
62C,2019-08-01,12:00:00,50.3171,-106.50483,32,80,13.3,"AK, MM",0.29,0.9,0.9,112.5,22.7,80,6.75,596,0.3,9.23,20.3,52.5,4.71,572,0.3,9.2,309.2025817,701.6,NA,NA,22.7,23.4,22.7,23.9,3,N,91.1474642,77.25082797,0.05,0.16,113.97,0.2,1680,70.356,5858.118235,23.691,1972.606162,163.97,10.5,8.399999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.75,317.75,11.9,NA,172.9248314,5.769024525,0.139714747,2706.718019,3.659573025,0.056308662,0.223880842,5.478865673,0.064814806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,0.01910159,9.16105e-4,6.91,NA,NA,NA,NA,NA,"Radon collected at 12:14, GHG temp out measured with YSI, and pasture land"
74C,2019-08-26,13:00:00,52.61404,-107.40237,22.9,0,10.5,"AK, MM, RR",1.09,2,2,89.1,19.2,69.3,6.36,583,0.32,8.02,16.2,1.1,0.11,582,0.34,7.41,302.3789425,711.5,NA,NA,19.2,19.3,19.2,20.1,1,N,11.02133081,5.51344265,3.55,0.1,392.23,0.16,5360,80.497,6702.497918,29.652,2468.942548,3942.23,53.6,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,319.81,8.53,NA,1854.79532,69.40670366,0.372356016,2301.838954,3.381729673,0.13699097,2.491154094,68.7081155,0.675962986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11,-28.185,16.92,134.485,0.28,2.245,9.274999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,0.007645892,0,3.3,NA,NA,NA,NA,NA,dry flux potential
54B,2019-07-22,14:02:00,49.97314,-101.76759,28.5,0,3.2,"AK, RR",NA,0.9,0.9,94.9,27.8,112.7,8.72,595,0.27,9.64,19.4,50.8,4.54,502,0.27,9.46,308.6778004,716.7,NA,NA,27.8,22.7,27.8,22.7,NA,N,10.32129813,7.595426958,0.02,0.14,316,0.19,2150,48.172,4010.990841,32.469,2703.497086,336,15.35714286,11.31578947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.74,224.67,12.02,NA,198.3286002,5.89247068,1.009402723,2188.62675,2.760142167,0.514154979,0.216220748,4.683929702,0.236238013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.38,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pasture-livestock,NA,0.033928249,0.012257222,NA,NA,NA,NA,NA,NA,Submerged macrophytes
